These data were downloaded from the NEON Data Portal on 2021-07-03. They contain data from the surface water nitrate sensor at the TECR site in 2021.,,,,,
,,,,,
siteID,horizontalPosition,verticalPosition,startDateTime,endDateTime,mean nitrate +/- uncertainty
TECR,102,100,10/4/2021 20:15,10/4/2021 20:30,0.3 +/- 1.33
TECR,102,100,10/4/2021 20:30,10/4/2021 20:45,0.3 +/- 1.33
TECR,102,100,10/4/2021 20:45,10/4/2021 21:00,0.3 +/- 1.33
TECR,102,100,10/4/2021 21:00,10/4/2021 21:15,0.3 +/- 1.33
TECR,102,100,10/4/2021 21:15,10/4/2021 21:30,0.3 +/- 1.33
TECR,102,100,10/4/2021 21:30,10/4/2021 21:45,0.3 +/- 1.33
TECR,102,100,10/4/2021 21:45,10/4/2021 22:00,0.3 +/- 1.33
TECR,102,100,10/4/2021 22:00,10/4/2021 22:15,0.3 +/- 1.33
TECR,102,100,10/4/2021 22:15,10/4/2021 22:30,0.3 +/- 1.33
TECR,102,100,10/4/2021 22:30,10/4/2021 22:45,0.3 +/- 1.33
TECR,102,100,10/4/2021 22:45,10/4/2021 23:00,0.3 +/- 1.33
TECR,102,100,10/4/2021 23:00,10/4/2021 23:15,0.3 +/- 1.33
TECR,102,100,10/4/2021 23:15,10/4/2021 23:30,0.3 +/- 1.33
TECR,102,100,10/4/2021 23:30,10/4/2021 23:45,0.3 +/- 1.33
TECR,102,100,10/4/2021 23:45,10/5/2021 0:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 0:00,10/5/2021 0:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 0:15,10/5/2021 0:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 0:30,10/5/2021 0:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 0:45,10/5/2021 1:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 1:00,10/5/2021 1:15,0.2 +/- 1.33
TECR,102,100,10/5/2021 1:15,10/5/2021 1:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 1:30,10/5/2021 1:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 1:45,10/5/2021 2:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 2:00,10/5/2021 2:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 2:15,10/5/2021 2:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 2:30,10/5/2021 2:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 2:45,10/5/2021 3:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 3:00,10/5/2021 3:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 3:15,10/5/2021 3:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 3:30,10/5/2021 3:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 3:45,10/5/2021 4:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 4:00,10/5/2021 4:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 4:15,10/5/2021 4:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 4:30,10/5/2021 4:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 4:45,10/5/2021 5:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 5:00,10/5/2021 5:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 5:15,10/5/2021 5:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 5:30,10/5/2021 5:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 5:45,10/5/2021 6:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 6:00,10/5/2021 6:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 6:15,10/5/2021 6:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 6:30,10/5/2021 6:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 6:45,10/5/2021 7:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 7:00,10/5/2021 7:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 7:15,10/5/2021 7:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 7:30,10/5/2021 7:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 7:45,10/5/2021 8:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 8:00,10/5/2021 8:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 8:15,10/5/2021 8:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 8:30,10/5/2021 8:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 8:45,10/5/2021 9:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 9:00,10/5/2021 9:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 9:15,10/5/2021 9:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 9:30,10/5/2021 9:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 9:45,10/5/2021 10:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 10:00,10/5/2021 10:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 10:15,10/5/2021 10:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 10:30,10/5/2021 10:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 10:45,10/5/2021 11:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 11:00,10/5/2021 11:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 11:15,10/5/2021 11:30,0.4 +/- 1.33
TECR,102,100,10/5/2021 11:30,10/5/2021 11:45,0.2 +/- 1.33
TECR,102,100,10/5/2021 11:45,10/5/2021 12:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 12:00,10/5/2021 12:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 12:15,10/5/2021 12:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 12:30,10/5/2021 12:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 12:45,10/5/2021 13:00,0.2 +/- 1.33
TECR,102,100,10/5/2021 13:00,10/5/2021 13:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 13:15,10/5/2021 13:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 13:30,10/5/2021 13:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 13:45,10/5/2021 14:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 14:00,10/5/2021 14:15,0.2 +/- 1.33
TECR,102,100,10/5/2021 14:15,10/5/2021 14:30,0.2 +/- 1.33
TECR,102,100,10/5/2021 14:30,10/5/2021 14:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 14:45,10/5/2021 15:00,0.3 +/- 1.33
TECR,102,100,10/5/2021 15:00,10/5/2021 15:15,0.3 +/- 1.33
TECR,102,100,10/5/2021 15:15,10/5/2021 15:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 15:30,10/5/2021 15:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 15:45,10/5/2021 16:00,0.2 +/- 1.33
TECR,102,100,10/5/2021 16:00,10/5/2021 16:15,0.2 +/- 1.34
TECR,102,100,10/5/2021 16:15,10/5/2021 16:30,0.3 +/- 1.33
TECR,102,100,10/5/2021 16:30,10/5/2021 16:45,0.3 +/- 1.33
TECR,102,100,10/5/2021 16:45,10/5/2021 17:00,0.2 +/- 1.33
TECR,102,100,10/5/2021 17:00,10/5/2021 17:15,0.2 +/- 1.33
TECR,102,100,10/5/2021 17:15,10/5/2021 17:30,0.2 +/- 1.33
TECR,102,100,10/5/2021 17:30,10/5/2021 17:45,0.2 +/- 1.33
TECR,102,100,10/5/2021 17:45,10/5/2021 18:00,0.2 +/- 1.33
TECR,102,100,10/5/2021 18:00,10/5/2021 18:15,0.2 +/- 1.33
TECR,102,100,10/5/2021 18:15,10/5/2021 18:30,0.2 +/- 1.33
TECR,102,100,10/5/2021 18:30,10/5/2021 18:45,0.2 +/- 1.33
TECR,102,100,10/5/2021 18:45,10/5/2021 19:00,0.2 +/- 1.33
TECR,102,100,10/5/2021 19:00,10/5/2021 19:15,0.2 +/- 1.33
TECR,102,100,10/5/2021 19:15,10/5/2021 19:30,0.2 +/- 1.33
TECR,102,100,10/5/2021 19:30,10/5/2021 19:45,0.2 +/- 1.33
TECR,102,100,10/5/2021 19:45,10/5/2021 20:00,0.2 +/- 1.33
TECR,102,100,10/5/2021 20:00,10/5/2021 20:15,0.2 +/- 1.33
TECR,102,100,10/5/2021 20:15,10/5/2021 20:30,0.4 +/- 1.33
TECR,102,100,10/5/2021 20:30,10/5/2021 20:45,0.2 +/- 1.33
TECR,102,100,10/5/2021 20:45,10/5/2021 21:00,0.2 +/- 1.33
TECR,102,100,10/5/2021 21:00,10/5/2021 21:15,0.2 +/- 1.33
TECR,102,100,10/5/2021 21:15,10/5/2021 21:30,0.2 +/- 1.33
TECR,102,100,10/5/2021 21:30,10/5/2021 21:45,0.2 +/- 1.33
TECR,102,100,10/5/2021 21:45,10/5/2021 22:00,0.2 +/- 1.33
TECR,102,100,10/5/2021 22:00,10/5/2021 22:15,0.2 +/- 1.33
TECR,102,100,10/5/2021 22:15,10/5/2021 22:30,0.2 +/- 1.33
TECR,102,100,10/5/2021 22:30,10/5/2021 22:45,0.2 +/- 1.33
TECR,102,100,10/5/2021 22:45,10/5/2021 23:00,0.2 +/- 1.33
TECR,102,100,10/5/2021 23:00,10/5/2021 23:15,0.2 +/- 1.33
TECR,102,100,10/5/2021 23:15,10/5/2021 23:30,0.2 +/- 1.33
TECR,102,100,10/5/2021 23:30,10/5/2021 23:45,0.2 +/- 1.33
TECR,102,100,10/5/2021 23:45,10/6/2021 0:00,0.2 +/- 1.33
TECR,102,100,10/6/2021 0:00,10/6/2021 0:15,0.2 +/- 1.33
TECR,102,100,10/6/2021 0:15,10/6/2021 0:30,0.2 +/- 1.33
TECR,102,100,10/6/2021 0:30,10/6/2021 0:45,0.2 +/- 1.33
TECR,102,100,10/6/2021 0:45,10/6/2021 1:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 1:00,10/6/2021 1:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 1:15,10/6/2021 1:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 1:30,10/6/2021 1:45,0.2 +/- 1.33
TECR,102,100,10/6/2021 1:45,10/6/2021 2:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 2:00,10/6/2021 2:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 2:15,10/6/2021 2:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 2:30,10/6/2021 2:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 2:45,10/6/2021 3:00,0.2 +/- 1.33
TECR,102,100,10/6/2021 3:00,10/6/2021 3:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 3:15,10/6/2021 3:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 3:30,10/6/2021 3:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 3:45,10/6/2021 4:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 4:00,10/6/2021 4:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 4:15,10/6/2021 4:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 4:30,10/6/2021 4:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 4:45,10/6/2021 5:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 5:00,10/6/2021 5:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 5:15,10/6/2021 5:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 5:30,10/6/2021 5:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 5:45,10/6/2021 6:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 6:00,10/6/2021 6:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 6:15,10/6/2021 6:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 6:30,10/6/2021 6:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 6:45,10/6/2021 7:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 7:00,10/6/2021 7:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 7:15,10/6/2021 7:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 7:30,10/6/2021 7:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 7:45,10/6/2021 8:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 8:00,10/6/2021 8:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 8:15,10/6/2021 8:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 8:30,10/6/2021 8:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 8:45,10/6/2021 9:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 9:00,10/6/2021 9:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 9:15,10/6/2021 9:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 9:30,10/6/2021 9:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 9:45,10/6/2021 10:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 10:00,10/6/2021 10:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 10:15,10/6/2021 10:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 10:30,10/6/2021 10:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 10:45,10/6/2021 11:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 11:00,10/6/2021 11:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 11:15,10/6/2021 11:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 11:30,10/6/2021 11:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 11:45,10/6/2021 12:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 12:00,10/6/2021 12:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 12:15,10/6/2021 12:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 12:30,10/6/2021 12:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 12:45,10/6/2021 13:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 13:00,10/6/2021 13:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 13:15,10/6/2021 13:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 13:30,10/6/2021 13:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 13:45,10/6/2021 14:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 14:00,10/6/2021 14:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 14:15,10/6/2021 14:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 14:30,10/6/2021 14:45,0.2 +/- 1.33
TECR,102,100,10/6/2021 14:45,10/6/2021 15:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 15:00,10/6/2021 15:15,0.3 +/- 1.33
TECR,102,100,10/6/2021 15:15,10/6/2021 15:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 15:30,10/6/2021 15:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 15:45,10/6/2021 16:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 16:00,10/6/2021 16:15,0.2 +/- 1.33
TECR,102,100,10/6/2021 16:15,10/6/2021 16:30,0.3 +/- 1.33
TECR,102,100,10/6/2021 16:30,10/6/2021 16:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 16:45,10/6/2021 17:00,0.3 +/- 1.33
TECR,102,100,10/6/2021 17:00,10/6/2021 17:15,0.2 +/- 1.33
TECR,102,100,10/6/2021 17:15,10/6/2021 17:30,0.2 +/- 1.33
TECR,102,100,10/6/2021 17:30,10/6/2021 17:45,0.3 +/- 1.33
TECR,102,100,10/6/2021 17:45,10/6/2021 18:00,0.2 +/- 1.33
TECR,102,100,10/6/2021 18:00,10/6/2021 18:15,0.2 +/- 1.33
TECR,102,100,10/6/2021 18:15,10/6/2021 18:30,0.2 +/- 1.33
TECR,102,100,10/6/2021 18:30,10/6/2021 18:45,0.2 +/- 1.33
TECR,102,100,10/6/2021 18:45,10/6/2021 19:00,0.2 +/- 1.33
TECR,102,100,10/6/2021 19:00,10/6/2021 19:15,0.2 +/- 1.33
TECR,102,100,10/6/2021 19:15,10/6/2021 19:30,0.2 +/- 1.33
TECR,102,100,10/6/2021 19:30,10/6/2021 19:45,0.2 +/- 1.33
TECR,102,100,10/6/2021 19:45,10/6/2021 20:00,0.1 +/- 1.33
TECR,102,100,10/6/2021 20:00,10/6/2021 20:15,0.1 +/- 1.33
TECR,102,100,10/6/2021 20:15,10/6/2021 20:30,0.2 +/- 1.33
TECR,102,100,10/6/2021 20:30,10/6/2021 20:45,0.1 +/- 1.33
TECR,102,100,10/6/2021 20:45,10/6/2021 21:00,0.2 +/- 1.33
TECR,102,100,10/6/2021 21:00,10/6/2021 21:15,0.2 +/- 1.33
TECR,102,100,10/6/2021 21:15,10/6/2021 21:30,0.1 +/- 1.33
TECR,102,100,10/6/2021 21:30,10/6/2021 21:45,0.2 +/- 1.33
TECR,102,100,10/6/2021 21:45,10/6/2021 22:00,0.2 +/- 1.33
TECR,102,100,10/6/2021 22:00,10/6/2021 22:15,0.2 +/- 1.33
TECR,102,100,10/6/2021 22:15,10/6/2021 22:30,0.2 +/- 1.33
TECR,102,100,10/6/2021 22:30,10/6/2021 22:45,0.2 +/- 1.33
TECR,102,100,10/6/2021 22:45,10/6/2021 23:00,0.2 +/- 1.33
TECR,102,100,10/6/2021 23:00,10/6/2021 23:15,0.2 +/- 1.33
TECR,102,100,10/6/2021 23:15,10/6/2021 23:30,0.2 +/- 1.33
TECR,102,100,10/6/2021 23:30,10/6/2021 23:45,0.2 +/- 1.33
TECR,102,100,10/6/2021 23:45,10/7/2021 0:00,0.2 +/- 1.33
TECR,102,100,10/7/2021 0:00,10/7/2021 0:15,0.3 +/- 1.33
TECR,102,100,10/7/2021 0:15,10/7/2021 0:30,0.3 +/- 1.33
TECR,102,100,10/7/2021 0:30,10/7/2021 0:45,0.3 +/- 1.33
TECR,102,100,10/7/2021 0:45,10/7/2021 1:00,0.3 +/- 1.33
TECR,102,100,10/7/2021 1:00,10/7/2021 1:15,0.3 +/- 1.33
TECR,102,100,10/7/2021 1:15,10/7/2021 1:30,0.3 +/- 1.33
TECR,102,100,10/7/2021 1:30,10/7/2021 1:45,0.3 +/- 1.33
TECR,102,100,10/7/2021 1:45,10/7/2021 2:00,0.3 +/- 1.33
TECR,102,100,10/7/2021 2:00,10/7/2021 2:15,0.3 +/- 1.33
TECR,102,100,10/7/2021 2:15,10/7/2021 2:30,0.3 +/- 1.33
TECR,102,100,10/7/2021 2:30,10/7/2021 2:45,0.3 +/- 1.33
TECR,102,100,10/7/2021 2:45,10/7/2021 3:00,0.3 +/- 1.33
TECR,102,100,10/7/2021 3:00,10/7/2021 3:15,0.3 +/- 1.33
TECR,102,100,10/7/2021 3:15,10/7/2021 3:30,0.3 +/- 1.33
TECR,102,100,10/7/2021 3:30,10/7/2021 3:45,0.3 +/- 1.33
TECR,102,100,10/7/2021 3:45,10/7/2021 4:00,0.3 +/- 1.33
TECR,102,100,10/7/2021 4:00,10/7/2021 4:15,0.3 +/- 1.33
TECR,102,100,10/7/2021 4:15,10/7/2021 4:30,0.3 +/- 1.33
TECR,102,100,10/7/2021 4:30,10/7/2021 4:45,0.3 +/- 1.33
TECR,102,100,10/7/2021 4:45,10/7/2021 5:00,0.3 +/- 1.33
TECR,102,100,10/7/2021 5:00,10/7/2021 5:15,0.3 +/- 1.33
TECR,102,100,10/7/2021 5:15,10/7/2021 5:30,0.3 +/- 1.33
TECR,102,100,10/7/2021 5:30,10/7/2021 5:45,0.3 +/- 1.33
TECR,102,100,10/7/2021 5:45,10/7/2021 6:00,0.3 +/- 1.33
TECR,102,100,10/7/2021 6:00,10/7/2021 6:15,0.3 +/- 1.33
TECR,102,100,10/7/2021 6:15,10/7/2021 6:30,0.3 +/- 1.33
TECR,102,100,10/7/2021 6:30,10/7/2021 6:45,0.3 +/- 1.33
TECR,102,100,10/7/2021 6:45,10/7/2021 7:00,0.3 +/- 1.33
TECR,102,100,10/7/2021 7:00,10/7/2021 7:15,0.3 +/- 1.33
TECR,102,100,10/7/2021 7:15,10/7/2021 7:30,0.3 +/- 1.33
TECR,102,100,10/7/2021 7:30,10/7/2021 7:45,0.3 +/- 1.33
TECR,102,100,10/7/2021 7:45,10/7/2021 8:00,0.3 +/- 1.33
TECR,102,100,10/7/2021 8:00,10/7/2021 8:15,0.3 +/- 1.33
TECR,102,100,10/7/2021 8:15,10/7/2021 8:30,0.3 +/- 1.33
TECR,102,100,10/7/2021 8:30,10/7/2021 8:45,0.3 +/- 1.33
TECR,102,100,10/7/2021 8:45,10/7/2021 9:00,0.3 +/- 1.33
TECR,102,100,10/7/2021 9:00,10/7/2021 9:15,0.3 +/- 1.33
TECR,102,100,10/7/2021 9:15,10/7/2021 9:30,0.3 +/- 1.33
TECR,102,100,10/7/2021 9:30,10/7/2021 9:45,0.3 +/- 1.33
TECR,102,100,10/7/2021 9:45,10/7/2021 10:00,0.3 +/- 1.33
TECR,102,100,10/7/2021 10:00,10/7/2021 10:15,0.3 +/- 1.33
TECR,102,100,10/7/2021 10:15,10/7/2021 10:30,0.3 +/- 1.33
TECR,102,100,10/7/2021 10:30,10/7/2021 10:45,0.3 +/- 1.33
TECR,102,100,10/7/2021 10:45,10/7/2021 11:00,0.3 +/- 1.33
TECR,102,100,10/7/2021 11:00,10/7/2021 11:15,0.3 +/- 1.33
TECR,102,100,10/7/2021 11:15,10/7/2021 11:30,0.3 +/- 1.33
TECR,102,100,10/7/2021 11:30,10/7/2021 11:45,0.3 +/- 1.33
TECR,102,100,10/7/2021 11:45,10/7/2021 12:00,0.3 +/- 1.33
TECR,102,100,10/7/2021 12:00,10/7/2021 12:15,0.3 +/- 1.33
TECR,102,100,10/7/2021 12:15,10/7/2021 12:30,0.3 +/- 1.33
TECR,102,100,10/7/2021 12:30,10/7/2021 12:45,0.3 +/- 1.36
TECR,102,100,10/7/2021 12:45,10/7/2021 13:00,0.2 +/- 1.35
TECR,102,100,10/7/2021 13:00,10/7/2021 13:15,0.3 +/- 1.35
TECR,102,100,10/7/2021 13:15,10/7/2021 13:30,0.3 +/- 1.35
TECR,102,100,10/7/2021 13:30,10/7/2021 13:45,0.2 +/- 1.35
TECR,102,100,10/7/2021 13:45,10/7/2021 14:00,0.3 +/- 1.35
TECR,102,100,10/7/2021 14:00,10/7/2021 14:15,0.2 +/- 1.35
TECR,102,100,10/7/2021 14:15,10/7/2021 14:30,0.3 +/- 1.35
TECR,102,100,10/7/2021 14:30,10/7/2021 14:45,0.3 +/- 1.35
TECR,102,100,10/7/2021 14:45,10/7/2021 15:00,0.3 +/- 1.35
TECR,102,100,10/7/2021 15:00,10/7/2021 15:15,0.2 +/- 1.34
TECR,102,100,10/7/2021 15:15,10/7/2021 15:30,0.3 +/- 1.35
TECR,102,100,10/7/2021 15:30,10/7/2021 15:45,0.2 +/- 1.35
TECR,102,100,10/7/2021 15:45,10/7/2021 16:00,0.3 +/- 1.35
TECR,102,100,10/7/2021 16:00,10/7/2021 16:15,0.3 +/- 1.35
TECR,102,100,10/7/2021 16:15,10/7/2021 16:30,0.2 +/- 1.35
TECR,102,100,10/7/2021 16:30,10/7/2021 16:45,0.3 +/- 1.35
TECR,102,100,10/7/2021 16:45,10/7/2021 17:00,0.3 +/- 1.35
TECR,102,100,10/7/2021 17:00,10/7/2021 17:15,0.2 +/- 1.33
TECR,102,100,10/7/2021 17:15,10/7/2021 17:30,0.2 +/- 1.33
TECR,102,100,10/7/2021 17:30,10/7/2021 17:45,0.2 +/- 1.33
TECR,102,100,10/7/2021 17:45,10/7/2021 18:00,0.2 +/- 1.33
TECR,102,100,10/7/2021 18:00,10/7/2021 18:15,0.2 +/- 1.33
TECR,102,100,10/7/2021 18:15,10/7/2021 18:30,0.2 +/- 1.33
TECR,102,100,10/7/2021 18:30,10/7/2021 18:45,0.2 +/- 1.33
TECR,102,100,10/7/2021 18:45,10/7/2021 19:00,0.2 +/- 1.33
TECR,102,100,10/7/2021 19:00,10/7/2021 19:15,0.2 +/- 1.33
TECR,102,100,10/7/2021 19:15,10/7/2021 19:30,0.2 +/- 1.33
TECR,102,100,10/7/2021 19:30,10/7/2021 19:45,0.1 +/- 1.33
TECR,102,100,10/7/2021 19:45,10/7/2021 20:00,0.1 +/- 1.33
TECR,102,100,10/7/2021 20:00,10/7/2021 20:15,0.1 +/- 1.33
TECR,102,100,10/7/2021 20:15,10/7/2021 20:30,0.2 +/- 1.33
TECR,102,100,10/7/2021 20:30,10/7/2021 20:45,0.2 +/- 1.33
TECR,102,100,10/7/2021 20:45,10/7/2021 21:00,0.1 +/- 1.33
TECR,102,100,10/7/2021 21:00,10/7/2021 21:15,0.1 +/- 1.33
TECR,102,100,10/7/2021 21:15,10/7/2021 21:30,0.1 +/- 1.33
TECR,102,100,10/7/2021 21:30,10/7/2021 21:45,0.2 +/- 1.33
TECR,102,100,10/7/2021 21:45,10/7/2021 22:00,0.1 +/- 1.33
TECR,102,100,10/7/2021 22:00,10/7/2021 22:15,0.1 +/- 1.33
TECR,102,100,10/7/2021 22:15,10/7/2021 22:30,0.1 +/- 1.33
TECR,102,100,10/7/2021 22:30,10/7/2021 22:45,0.2 +/- 1.33
TECR,102,100,10/7/2021 22:45,10/7/2021 23:00,0.2 +/- 1.33
TECR,102,100,10/7/2021 23:00,10/7/2021 23:15,0.2 +/- 1.33
TECR,102,100,10/7/2021 23:15,10/7/2021 23:30,0.2 +/- 1.33
TECR,102,100,10/7/2021 23:30,10/7/2021 23:45,0.2 +/- 1.33
TECR,102,100,10/7/2021 23:45,10/8/2021 0:00,0.2 +/- 1.33
TECR,102,100,10/8/2021 0:00,10/8/2021 0:15,0.2 +/- 1.33
TECR,102,100,10/8/2021 0:15,10/8/2021 0:30,0.2 +/- 1.33
TECR,102,100,10/8/2021 0:30,10/8/2021 0:45,0.2 +/- 1.33
TECR,102,100,10/8/2021 0:45,10/8/2021 1:00,0.3 +/- 1.35
TECR,102,100,10/8/2021 1:00,10/8/2021 1:15,0.2 +/- 1.33
TECR,102,100,10/8/2021 1:15,10/8/2021 1:30,0.2 +/- 1.33
TECR,102,100,10/8/2021 1:30,10/8/2021 1:45,0.2 +/- 1.33
TECR,102,100,10/8/2021 1:45,10/8/2021 2:00,0.3 +/- 1.33
TECR,102,100,10/8/2021 2:00,10/8/2021 2:15,0.2 +/- 1.33
TECR,102,100,10/8/2021 2:15,10/8/2021 2:30,0.3 +/- 1.34
TECR,102,100,10/8/2021 2:30,10/8/2021 2:45,0.3 +/- 1.33
TECR,102,100,10/8/2021 2:45,10/8/2021 3:00,0.3 +/- 1.33
TECR,102,100,10/8/2021 3:00,10/8/2021 3:15,0.3 +/- 1.33
TECR,102,100,10/8/2021 3:15,10/8/2021 3:30,0.3 +/- 1.34
TECR,102,100,10/8/2021 3:30,10/8/2021 3:45,0.3 +/- 1.33
TECR,102,100,10/8/2021 3:45,10/8/2021 4:00,0.3 +/- 1.33
TECR,102,100,10/8/2021 4:00,10/8/2021 4:15,0.3 +/- 1.33
TECR,102,100,10/8/2021 4:15,10/8/2021 4:30,0.3 +/- 1.33
TECR,102,100,10/8/2021 4:30,10/8/2021 4:45,0.3 +/- 1.33
TECR,102,100,10/8/2021 4:45,10/8/2021 5:00,0.3 +/- 1.34
TECR,102,100,10/8/2021 5:00,10/8/2021 5:15,0.3 +/- 1.34
TECR,102,100,10/8/2021 5:15,10/8/2021 5:30,0.3 +/- 1.34
TECR,102,100,10/8/2021 5:30,10/8/2021 5:45,0.3 +/- 1.33
TECR,102,100,10/8/2021 5:45,10/8/2021 6:00,0.3 +/- 1.33
TECR,102,100,10/8/2021 6:00,10/8/2021 6:15,0.3 +/- 1.33
TECR,102,100,10/8/2021 6:15,10/8/2021 6:30,0.3 +/- 1.33
TECR,102,100,10/8/2021 6:30,10/8/2021 6:45,0.3 +/- 1.33
